Comment,Label
Khủng khiếp😬,0
Trước khi bị Mỹ đánh trả khốc liệt như vậy chẳng phải Nhật đã xâm chiếm rất nhiều nước mà nhỉ. Như vậy cũng là một kết thúc có hậu so với ng dân Châu Á khi không còn bị một đế quốc như Nhật kiểm soát,1
Bọn mỷ đôc ac mang rợ.giết hàng lọt ng dân vô tội.mải ko tha thứ,0
Có ai từ Alice in the borderland qua đây không nhỉ … mình nghỉ là nôi dung phim muốn nói lên từ đây😢,1
Thực dân Pháp và đế quốc Anh còn xâm lược nhiều thuộc địa hơn cả phát xít nhật thế mà Mỹ lại phạt nhật mà không phạt pháp và anh,1
"ĐÚNG LÀ TRỜI GIÁNG, NGƯỜI BIẾN THÀNH TRO LUÔN",1
Mỹ luôn đi đứng đầu mọi thứ nhất là tội ác ấy vậy cứ há mồm ra là rao giảng nhân quyền,0
Riêng caramen là bất tử 🤣,2
tại Nhật đánh nhau vs Mỹ trc nên mới v,1
Sự ban phát nhân quyền của Mỹ thật kinh tởm,0
bom nguyên tử,1
Nếu mĩ ko làm như vậy thì con số thương vong còn nhiều hơn nữa có thể lên đến hàng triệu người,1
Hoà bình sẽ tới sớm thôi,2
"Vô thức, vô tâm... vô vàn nỗi đau khổ",0
Tác hại của nhà cầm quyền Nhật,0
Đây là hậu quả của người Nhật dang so sánh người Nhật với các nước tiên tiến châu âu,0
Xin đừng gây ra chiến tranh,0
Căm thù bọn mỹ luôn reo chiến tranh khắp thế giới,0
Thử tưởng tượng mĩ nó ném quả này vào núi phú sĩ 🗿,1
Thật phi nhân đạo. Nhưng chúng ta phải đồng ý nếu không có như thế thì phát xít nhật cũng sẽ chưa dừng lại.,1
lính mỹ thật ác độc,0
Em đã sắp khóc nó quá tồi tệ với nước nhật,0
Tội ác của Mỹ,0
"Bom hạt nhân khủng khiếp quá, đáng sợ quá...😱.... Vậy mà trên toàn thế giới đang sở hữu hơn 11 nghìn quả bom nguyên tử nữa. Hic hic 😢😢😢😢😢",0
“Chúng tôi muốn thế giời này hoà bình mãi mãi”,2
Đúng là sự khốn nạn của nước Mỹ,0
quá khủng khiếp thật chiến tranh tàn phá thành phố Hiroshima,0
Gần 50 năm sau mỹ ăn qua tháp đôi,1
bây giờ căng thẳng giữa Ukraine với Nga vẫn đang gia tăng mà,1
Thằng mỹ đáng phải bị 2 quả như vậy.,0
"Chi co MY moi co quyen xu dung BOM NGUYEN TU, con Tat Ca KHONG co quyen ??????",1
Cây nấm khổng lồ,1
quả báo cho Nhật gây ra nạn đói làm 2 triệu người dân Việt chết đói năm 1945,0
Camera man sống,1
"Ko có quả bom này thì chiến tranh vẫn còn tiếp diễn và kéo dài , sẽ còn nhiều người hy sinh hơn",1
Sức nóng 4000 độ mà sao người ta vẫn quay phim lại đc nhỉ?,1
Hay nhi,2
sức hủng của nó hủy diệt phát nát thành phố nhật bản,1
Ok man,2
Số phận Phát xít sẽ không bao giờ tốt đẹp,0
Tôi mong từ nay về sau sẽ vẫn là hòa bình,2
Người chỉ thị ném bom đag vào tội diệt chủng,0
Ác nhất vẫn là bọn mỹ,0
Đó chính là sự trả thù của người Mỹ đối vs Nhật mong thế giới mãi hòa bình 🕊️🕊️🕊️,1
Tội ác diệt chủng,0
Ko có 2 quả bom này phát xít nhật sao sụp đổ đc . Ác giả ác báo,1
Khủng khiếp thật,0
Đáng sợ,0
Đó là loài người hủy diệt loài người. Nếu cuộc chiến ukraine không kết thúc. Thì có thể xảy ra tương tự. Ok,0
" Cầu mong thế giới hòa bình, chúng sanh an lạc! dịch bệnh tiêu trừ chiến tranh chấm dứt!",2
"Con người với nhau sao đối sử như z
",0
Con người tự hủy lẫn nhau 😌😌😌,0
Lần đầu mình thấy! Hi vọng mấy thằng Nga ko làm điều điên rồ này!,0
Nước Mỹ không có nhân quyền ai cho phép đánh bom hạt nhân vừa an cướp vừa la làng,1
Qua khủng kiếp nếu nga dùng hạt nhân vào Ukraina thì thế gới này trả còn gì,0
Mỹ công nhận ác quá còn đánh dân ta mà bị bật lại:),1
Ghê thật,0
Mỹ quá độc ác,0
Thật kinh hoàng,0
Tội ác của Mỹ ko thể dung thứ,0
Tôi ước gì thế giới này có thể hòa binh mãi mãi,2
Xóa sổ mọi thứ,1
Bn con nguòi trẻ em.mịa nó ác thế là cugng,0
"Chiến tranh cướp đi quá nhiều thứ, tôi hi vọng thế giới sẽ sống hoà bình với nhau",2
Mỹ đã gây tội ác ghê sợ,0
Bây giờ nhật Theo Mỹ luôn,1
Quá ác,0
"Chiến tranh thật tàn khóc.Tôi yêu hoà 
 Bình",2
Nếu điều này tái diễn ở Ukraine một lần nữa thì thật kinh khủng.chiến tranh thật đáng sợ,0
Lòng người thật là đáng sợ,0
Cái video thả bom đó là thật luôn hả hay ngta đóng lại thoi v,1
ước đc nhìn 1 lần,1
Vụ nổ đc 300m bình thường,1
Cammer bất tử=),1
Ác quá chiến tranh thì không có bên tốt bên xấu,1
Nga vs NATO,1
Quả boom này do người kỹ sư người do thái sáng tạo công nghệ quả boom nặng 2000 pound 1945 . Bây giờ hoa kỳ nâng cấp lên quả boom nặng 5000 pound.,1
"Amen thật tàn nhẫn cùng là con người sao lại cứ chém giết nhau thế này
 Trái đất cần sự hoà bình",1
"Viết chủ đề không đúng, châm ngòi chiến tranh phải là cái thằng mỹ và ukraine",0
Tr ơi đang ngồi thân tro luôn huhu 😢😢,1
Có câu chuyện về cô bé xa đa cô,1
Tôi mong sẽ không xảy ra chiến tranh thế giới lần thứ 3,1
Đồ dân Mỹ ác nhân,0
Cầu xin thế được hoà bình để chúng sanh được an lạc,2
Lúc đấy có liên hợp quốc chưa nhỉ,1
77 chuẩn bị,1
"Còn người thật nhỏ bé,,khi xem các nhà khoa học giải thích về các hiểm họa của ngoài hành tinh đem lại,,",1
"Câu mong chờ nhân loại không có chiến tranh, hòa bình trên tất cả hành tinh xanh",2
Ghê quá đi 😈😈☠️☠️☠️,0
Tại sao thế giới này ko có tháng nào được hoà bình vậy,1
toi ac cua nhan loai,0
"Độc trị độc,hại nhân,nhân hại,gieo gió gặp bão.",1
Anh quay phim bất tử,1
Cái chiến tranh là do cấp trên,1
Bom nguyên tử đã bị lên án vào sách đỏ,1
Toi yeu chien tranh. Loai nguoi khong cong bang,1
"May mà khi chiến tranh với Mỹ, Việt Nam của mình không bị ăn bom nguyên tử đấy, lúc đấy thì có vỡ mồm rồi.",1
Dù có bom nguyên tử hoặc thiên tai thì anh quay phim vẫn bất tử,1
Nó đánh là vừa,1
Quá khủng khiếp,0
ủa quay đc cảnh này thì thằng camera men nó bất tử hả ta 🤣🤣🤣🤣,1
Thế giới này sẽ mãi mãi hoà bình,2
Chỉ có con người mới làm khổ con người,0
Thần tượng mỹ kìa,1
Mỹ có nhân từ k khi giết hầu hết là dân thường. Chỉ có Nga là tốt nhất thế giới.,1
Đánh lén trận Trân Châu cảng thì ăn bom nguyên tử là đúng rồi… không có lửa làm sao có khói,1
"K có 2 quả nguyên tử này, thế giới bây giờ chắc của bọn nhật hết cả rồi.",1
Camera bất tử,1
Nếu Mỹ không thả 2 quả bom nguyên tử vào 2 tp ở Nhật Bản để chấp dứt chiến tranh thì số ng tử vong do chiến tranh tiếp diễn sẽ còn nhiều hơn số ng tử vong do 2 quả bom ấy,1
"Nhật bản quá chủ quan,nghĩ mỹ ko dám thả bom nguyên tử,",1
Mong chiến tranh hãy ngủ yên,2
Quá hay quá tuyệt Cám ơn các bạn đã cho tôi xem những thước phim có ý nghĩa,2
"THẬT TÀN KHÓC, NHƯNG LÀM SAO ĐỂ THẾ GIỚI CÓ ĐƯỢC HÒA BÌNH MÃI MÃI, SẼ K BAO GIỜ TRÊN QUẢ ĐẤT NÀY KHÔNG CÓ VŨ KHÍ SÁT THƯƠNG.",0
Con ngừoi quá khổ,0
mọi chủ quan và sai lầm đều phải trả giá và đó là lí do tội phạm nhật khá lộng hành,0
hirosima bị ăn nấm à,1
"Like,",2
1 thứ vũ khí hoàn hảo,2
Đất nước Trung Quốc phải cảm ơn Nước mỹ. Nếu mỹ ko ném bom nhật bản . Thì nhật bản còn chiếm đóng trung quốc lâu dài,1
Đây là nhân quyền của mỹ,2
Tàn ác😳,0
Thằng Mỹ là thằng gây ra tội ác chiến tranh nhiều nhất trên hành tinh này,0
Những qua bom ban phát thứ hòa bình chết chóc.,0
2:30 đăng xuất mà chưa hiểu gì,1
Mỹ ukraina mãi đỉnh,2
hiện hữu của chiến tranh là đau đớn,0
"Tưởng dễ ăn đánh úp Mẽo ở Trân Châu Cảng mẽo thả lại 2 quả, không có 2 quả không biết hiện giờ bao nhiêu nước nằm trên bản đồ đổi tên thành nhật rồi.",1
Tội ác của thằng mỹ là trên cả phun rô,0
Mỹ trả thu trận trân châu cảng,1
Tôi tin có một ngày nào đó trong tương lai ko xa nước mỹ sẽ phải trả giá rất đắt cho tội ác đã gây ra cho các nước trên thế giới (có vay có chả),1
Mỹ ác nhất thời chiến tranh .,0
Đó là sự trả thù tàn bạo của mỹ do bị thua đau trận TRÂN CHÂU CẢNG .,0
"Với đế quốc nhật bản bị 2 trái mới đầu hàng vô điều kiện, chiến tranh là vô nghĩa. Nga với chế độ độ tài hù dọa sử dụng hạt nhân, xâm lược phi quân sự hóa quốc gia dân số 45 triệu dân uca thật là phi lý",0
Từ trẻ em đến nguời già bọn Mỹ độc ác,0
Nhật mất hạm đội của mình. Lại còn ăn 2 quả nguyên tử. Còn gì đau hơn,0
"Nước mỹ gây ra tội ác chiến tranh,hàng ngàn người là nạn nhân trong 2 lần thả bom nguyên tử",0
"Chiến tranh thế giới thứ 3 này còn sẽ toang hết và tận thế luôn, sắp rồi",1
luat hoa qua ko chua 1 ai,0
chỉ có Phật pháp mới có thể cứu nhân loại khỏi bể khổ trầm luân.  vạn vật thái bình 🙏🙏🙏,1
Người Mỹ thật ác Độc .. bom hạt nhân ở Nhật . Chất độc da cam ở Việt Nam . Chiến tranh ở khắp mọi nơi trên thế giới điều xuất phát từ Mỹ.,0
"Tấn công trân châu cảng , là hành động liều lỉnh , phải trả giá",0
quả bom này còn non với quả tesabomba,1
thằng mỹ thật là tàn nhẫn... nó là nước duy nhất dùng vũ khí hạt nhân,0
"Cameraman bất tử =)), tôi yêu hòa bình ILU",2
Mỹ gọi đây là nhân quyền,1
"Mỹ là quốc gia thâm độc nhất, mọi chiến tranh đều Mỹ châm ngòi",0
Đây chỉ là video mô phỏng thôi,1
"Tha bom ma noi k biet j la hoan toan pho thac,xam ghe",1
Hên là chỉ 2 quả nên mới có các id bây giờ 🤣🤣,1
"Đây chỉ mới 1 quả, còn niếu hàng trăm quả thì không biết như thế nào?",1
Nếu k muốn chiến tranh thì ta nên sống thiện và k sát sanh,1
Thật đáng lên án dân lành vô tội,0
Đáng đời nhất bản gam Chiến tranh,1
Làm về na ga sa ki đi ạ,1
Nổ mạnh thế phá hủy toàn bộ nhật 1 hết lửa thành phố Hirosima à hay thế nào đây ai còn sống hy vọng may mắn à huhu,1
Tàn nhẫn quá. Cùng là con người mà,0
Kẻ hay rao nhân quyền nhất trên thế giới là Hoa Kỳ cũng chính là những bọn người thảm sát người dân vô tội của các nước khác.,0
Người hoá hơi ngay lập tức,1
Thôi xong :),0
Người dân vô tội sao lại ném bom họ,1
tội ác diệt chủng của Mỹ,0
Hên là Mỹ không ném bom nguyên tử vào Việt Nam mình 🕊️,1
"Mỹ trả thù nhật vì vụ TRÂN CHÂU CẢNG, do nhật mà ra chỉ tội nghiệp dân thường không làm gì mà chết oan do lính nhật 😢😢😢😢",1
Littel Boy được thả từ B-52,1
"Nước mỹ luôn rêu rao nhân quyền. Nhưng mọi cuộc chiến họ tham gia, họ luôn giết dân thường.
 Cũng là nước chuyên giật dây chiến tranh.",0
Tội ác mà mỹ gây ra ko bao giờ được quên...😔😔,0
Ông cha ta đã có gắng giữ nước rồi bây giờ sao không thấy vì hết,1
Trườn sa giờ ở đâu đảo gạt ma ở đâu,1
Nhân quyền là đây,2
Mỹ làm thế thì không ai nói đến,1
nhân qua bao ung,0
ai bảo Nhật đánh Chân Châu Cảng của Mĩ đang chiếm đóng,1
Bây h đây hòa bình cg đag lung lay. Chỉ cần nga thả 1 phát là cg hủy diệt hết,1
"Đế quốc Mỹ quá nhẫn tâm giết hại quá nhiều người dân vô tội bằng bom nguyên tử. Vậy mà Nhật Bản giờ lại là đồng minh của Mỹ. Có thể thấy đế quốc Mỹ quá tàn ác, còn Nhật Bản quá hèn nhát và nhu nhược.",0
"Nhật nó hiền quá, báo ứng thui",0
"Mỹ nó thã ngay thành phố khi còn quá nhiều người dân chưa di tán
 Quá tàn độc",0
không biết người nhật có xem được video này không,1
năm 1945 nhật nó giết hơn 2 triệu ng việt nam mình ai đứng ra thương vn mình.ai là ng chịu trách nhiệm việc này hả.chỉ có nhật thôi.đừng có mà thương xót bọn nó có nhân có quả,0
Tội ác của đế quốc Mỹ .,0
Thật tội cho hyroshima,2
"Vâng !!! Người Mỹ không vô cảm, chắc chắn sẽ hối hận sau khi giết người ...",1
Tội ác lịch sử,0
Kinh khủng khiếp,0
Quá khủng khiếp. Loài người đã tự đào sẵn mồ để chôn nhân loại. Được biết quả bom có sức công phá lớn nhất mà Mỹ và Nga đang sở hữu có sức công phá gấp hơn 3 nghìn lần 2 quả bom này,0
Chiến tranh là 1 cuộc chơi phải chấp nhận....,1
Chiênd tranh chỉ có dân khổ thôi.,1
"Mỹ đã ko làm điều đó ở Việt Nam, thật sự đáng sợ",1
2022 ai có đang xem không.. Tui yêu hòa bình 😍😍😍 điểm danh theo tui nha,2
Tôi mong muôn ngưoi ngưoi trên toan thê gioi đươc hoa binh,2
Cây nấm của Hỉoshima,1
Đó có phải tội ác chiến tranh ko.? Nhật đâu đem bom thả vào NC mỹ? Chỉ có người mỹ đem bom dân chủ thả khắp nơi.,0
"TÔI LUÔN CẦU MONG HÒA BÌNH THẾ GIỚI "" CHÚNG TA PHẢI LÀM GÌ ĐỂ NGĂN VIỆC NÀY LẠI ?... KHÔNG CÒN TÁI HIỆN NỮA , A DI ĐÀ PHẬT 🙏",2
đúng là bom tự tử có khác .,1
má nó ác như quỷ vậy á,0
Chiến tranh thật là đẹp mắt,2
Kẻ nào gây chiến tranh đều là tội ác của nhân loại,0
Nói sao nước Nhật giờ hay bị động đất sóng thần.,1
Wow,2
nhiệt độ phản ứng nguyên tử là 100tr độ thì sao trung tâm vụ nổ là 4k độ đc nhỉ,1
Viễn tưỡng,1
Mỹ chơi bẩn,0
Chiến tranh bom hạt nhân là tọi ác. Người già và trẻ em họ đâu có tham gia quân sự tại sao họ phải chết,0
Nga chuẩn bị sẵn,1
Không biết có chiến tranh thế giới thứ 3 không chứ chiến tranh thế giới thứ 3 chắc nổ tung trái đất mất 😥😥😥,0
Hạt nhân là thế đo,1
Con người là đáng sợ nhất,0
Bom nổ ghê quá,0
quá khủng khiếp,0
Tội nghiệp các em ở hirosima😭😭😭😭,2
"Tội ác của Mĩ phải đáng lên án, nhưng cũng có giả thuyết cho rằng nếu nếu ko có vụ ném bom đó thì Nhật sẽ tiếp tục ko đầu hàng và số người chết sẽ nhiều hơn số người chết trong vụ ném bom đó.",0
Cameramen bất tử @.@ -)),1
Ghê we,0
vị dụ là nga thả bom hạt nhân xuống thành phố hirosima và nagasaki thì nhật xát định,1
Loài người wa độc ác,0
"Thế mà người Nhật vẫn theo đuôi Mỹ. Ko hiểu nổi, Japan ơi là Japan.",1
"Mỹ thật là độc ác , người dân có tội tình gì đâu, sao không ai lên án mỹ",0
Bom nguyên tử có Sức công phá cực khủng khiếp,1
BOOM MẠNH CỠ NÀO THÌ THẰNG QUAY PHIM LUÔN BẤT TỬ,1
Nhìn những người dân ngước lên trời coi quả bom nguyên tử trong sự bất lực🤤,1
chiến tranh mai mãi là một sự toi Ac đối với nhân loại,0
TỘI ÁC CHỐNG LẠI LOÀI NGƯỜI CŨNG MỸ VÀ ĐỒNG MINH,0
Tội ác chiến tranh,0
"Ngu như nhật bản giờ vẫn bị mỹ thống trị, đóng quân trái phép",0
Nhiều người vn ko hiểu do thiếu kiến thức lịch sử là phát xít Nhật ko chịu đầu hàng để kết thúc chiến tranh và phải chịu trách nhiệm vì thảm sát Nam Kinh và đánh trân châu cảng.,1
Nga nên thả 1 quả hạt nhân vào td kiep,1
ngày xưa thôi.giờ mà chiến tranh hạt nhân thì trở về đồ đá hết.hạt nhân ngày nay mạnh hơn hơn rất nhiều lần 🥲,1
Đúng là ban phát nhân quyền 🤣,1
Nói chung biết mình yếu mà còn đánh kẻ địch mạnh là cầm chắc cái thua,1
Do nhật bản đánh Mỹ trước nên gây hậu quả về sau,1
Còn Nagasaki nủa,1
"Vậy mà nhật giờ phe mỹ. Mà lúc nào cũng tinh thần samurai, cười ỉa",0
đáng đời dám đánh mỹ trước. cho thêm chục quả xóa nhật khỏi bản đồ là ngon,0
"Tôi nghỉ rằng chiến tranh thế giới thư tư đang chuẩn bị diễn ra sau cuộc chiến hiện tại, kẻ lợi dụng hậu quả sau cuộc chiến của nga và thế giới sẽ có sự thai đổi đáng sợ",1
Đó là nhân quyền kiểu mỹ,1
Luôn cầu nguyện cho cả thế giới luôn được hòa Bình,2
Khủng kiếp,0
điều mĩ làm là để chấm dứt ww2 chứ họ ko sai,1
"Độc lập tự do và hạnh phúc
 Ai cũng mong như vậy",2
Nếu phát xít Nhật biết dừng lại những tội ác của chúng đối với những nước mà chúng tàn sát thì làm gì đất nước Nhật bị tàn sát vì bom hạt nhân như thế,1
Tội ác,0
thiên hoàng đại đế,1
Kinh hoàng toàn nhân dân chết thảm tội ác của mỹ muôn đời không quên,0
không biết phóng sự này là như thế nào ta? làm sao họ quay được và phóng sự này là thật hay dàn dựng ạ?,1
Ông kia đc bao nhiêu kil vậy,1
Thua covid trung Quốc hết,1
Khủng khiếp quá,0
Láo dám đem quân đánh úp Mỹ ở Trân Châu Cảng.. bảo đầu hàng ko đầu hàng nó đem bom qua thả.. biết là tội ác nhưng ko có lửa thì làm sao có khói được 😴,1
Sinh mạng con người rẻ mạt đến thế sao!,0
"Chả có gì phải xót thương bọn nhật cả, lúc n giết người việt nam thì chúng có xót thương k",0
Phải hongg,1
Lúc đánh trân châu cảng cũng khét lắm cơ,1
mấy thắng mỹ giải tạo thật sự,0
Cái gì cũng có ... Cái giá của nó,1
Mỹ đen có gì mà giỏi nếu cứ đánh với Nhật Bản mà kh có 2q bom nguyên tử kia sem mỹ đá kh có tên trên bản đồ rồi,1
Chỉ khô ngươi dân thôi kê cả bom nguyên tư thì chúng nó cũng không chết vì chúng nó phòng bị trước khi chúng gây ra chiến tranh,1
Kinh hoàng!,0
Mỹ không thể bù đắp nổi tội ác chiến tranh mà họ đã gây ra cho nhân loại,0
Mỹ là kẻ gây tội ác chống lại loài người,0
Tàn bạo găp tội ác... chỉ có dân chịu hậu quả...loài ngươi là tàn ác nhất...,0
Thật kinh khủng loại bom hủy hoại con người,0
Thật kinh hoàng vậy nó nói nga là tội ác chiến tranh thật nực cười,0
Nếu ko có 2 quả bom này thì thế giới còn chết hàng tỷ người .đừng trách mỹ vụ này,1
Giải thể vũ khí hạt nhân cho nhân loại được bình an,2
Chiến tranh thật khủng khiếp mong tất cả các nước hòa bình,2
Cùng chỉ vì bọn đúng đâu tham lam đã da tay chân châu cảng làm nhiều người khác chịu lây,0
Thả vào Trung Quốc mới phù hợp,1
"Nỗi đau thương tột cùng của nhân loại nói chung người dân Nhật Bản nói riêng 
 Tội ác chiến tranh mà những kẻ gây ra cứ vẫn sống nhỡn nhơ ngoài vòng pháp luật quốc tế",0
Thật là phê,2
"Nước nhật ngày xưa cũng mang quân đi chiếm đóng các nước bé, yếu thế hơn mà. Bị 2 quả bom đó cũng đáng",0
Ghê quá mong nhật bản ko phải chịu cảnh này thêm lần nào nữa vs mong nhật bản càng ngày càng phát chiển hơi nữa:(,2
Đúng là đế quốc giết người.chỉ có thể là mỷ. Quá tàn ác,0
"Năm 1945 bọn Nhật bắt nhân dân ta phá lúa trồng đay nên dân ta chết đói. Năm 1945 ấy , tiếc là bọn Nhật ko chết hết luôn đi , Nhật đi sang Việt Nam bóc lột áp bức, MỸ ném bom nguyên tử xuống Nhật, cho Nhật thức tỉnh",0
"Xem lại rồi ngẫm nghĩ, ko còn gì đau lòng hơn",0
"Là tội ác của Mỹ, kẻ đạo đức giả dùng chiêu bài nhân quyền để tước đi quyền cơ bản nhất của các dân tộc khác là quyền được sống",0
"Mạnh gấp 10 thậm chí gấp 100 lần như vậy nó sẽ đến Mỹ 2022 nếu Nga ra đòn trừ tận gốc,",1
A Di Đà phật cầu cho thế giới hoà bình,2
Theo tôi nếu không có trận tân châu cảng thì không có vụ nổ hạt nhân này xảy ra,1
Thằng nhật ảo tưởng sức mạnh chứ anh hùng cái cũ ke,0
Mỹ quá tàng nhẫn,0
Thời đó còn mới. Công nghệ chưa cao Còn bây giờ thì .....,1
Ai bảo xâm lược người ta chi,1
Trận đánh 1 mất 1 còn,1
"Chỉ vì những quyết định thiếu suy nghĩ của những cá nhân quá khích, bắt nguồn từ trân châu cảng",1
Thế trận trân châu cảng thì ai kêu,0
Dân chủ và nhân quyền của Mỹ.,1
Ác quá,0
"chưa độc bằng cái chất độc màu da cam mà nó rải lên việt nam đâu, cùng với số lượng bom đạn ném lên việt nam nhiều gấp mấy lần 2 quả bom nguyên tử",1
Một nguyên tử nhỏ mà có sức mạnh như vậy,1
Nam mô Quán Thế Âm Bồ Tát,1
Tất cả do Nhật đánh vô trân châu cảng của mĩ sự trả đũa này hợp lí,2
Hên ông Nhật đầu hàng chứ cứng đầu thì giờ này giới trẻ làm gì có fim JAV mà coi kkkkk,1
Dân thường vô tội. Mỹ thật ác nhân,0
Nêú đã thả thi tha truoc mẹ no đi. Se khong xay ra choen tranh lau dai ton kem sinh mang va tien cua cua nhieu nước,1
Ai tha hai qua bom nay chet mot ngin lan ko het toi,1
Đấy: Dân chủ và nhân quyền kiểu Mỹ.,1
Mọi người cho t hỏ sau cái vụ mỹ thả quả nấm xuống nhật bản liên hợp quốc eu toa an quốc tế co cấm vận chừng phạt k nhỉ,1
"Ổng nói chỉ còn mình ổng thấy à, còn mấy người khác Chết hết rồi, nhà sập, động đất, mà máy quay 🎥 còn chuẩn rê",0
thằng cameda bất tử đã xuất hiện,1
Tôi yêu hoà bình,2
"giờ tôi muốn cả thế giới không một quả bom hạt nhân nào,mong cho những nạn nhân xấu số được yên bình trên thiên đàng",2
Nhân đạo của lũ phương Tây nè và nhật Bản thành nô lệ,0
Băm thằng ném bom thành tương,0
đm nó giết báo nhiêu là dân thường,0
Đau thương quá,0
Sợ thật,0
Đây là nhân quyền của mỹ,1
tất cả điều là nhân quả chiến tranh cướp đi nhiều thứ mong sau hòa bình mãi mãi,1
ai bảo cắn trộm người làm ji,0
Nga mà thả chắc gấp mười lần này qá,1
Đây có thể được gọi tôi ác chiến tranh của để quốc Mỹ ko,0
Đáng lẽ Mỹ phải thảy thêm 100 quả như vầy vào tụi Nhật này nữa mới phải,1
nghe nói Mỹ thả 2 quả để cảnh cáo phát xít Nhật phải ko nhỉ,1
Vậy mà nó vẫn phục hồi và giàu =)),2
Chúng ta không thể biện minh cho việc sử dụng vũ khí hạt nhân vì bất kỳ lý do gì.,1
2022 vẫn đang xem và tìm kiếm bản full,1
Vẫn đi giảng nhân đạo cùng thế giới.,1
"thảm kịch này chỉ trách chính phủ Nhật Bản tự chuốc lấy, ko có lửa sẽ ko có khói",0
Nhưng cho đến giờ bom nguyên tử vẫn giữ nhiệm vụ bảo về hoà bình,2
Đó là cái giá phải trả vì nó đã tấn công mỹ,0
"Chỉ khổ và thương những người dân vô tội sợ nhất biết đc cái chết nhưng không thể làm gì, mô phật",2
Người mỹ quá sát nhân,0
Ai mượn nhật bạn tấn công trân châu cảng và được mỹ tặng hai quả táo,1
Không hiểu vì lý do gì nhưng ở đâu có chiến tranh là ở đó có sự xuất hiện của binh lính Mỹ. Họ là người bảo về tự do hay là con ác quỷ ẩn trong thần xác của con người. Dù trực tiếp hay gián tiếp họ muốn thu về lợi ích cho bản thân mình. Và nó được trả giá bằng rất nhiều xương máu của rất rất nhiều người. Không biết rằng hoà bình có thật sự hiện diện.,1
Kinh dị 😱,0
"MỸ đã cảnh báo NHẬT rồi mà NHẬT ko tin thôi , đáng",1
Nhật là người gây sự trước và Mỹ cug đã bức lắm mới làm v nhưng trước khi thả mỹ đã đưa thư sơ tán người dân Nhật nhưng họ vẫn ở lì và rồi:((,1
Amen,1
Thế nhưng mà bạn đã nói rồi cháu đâu rồi nhận được rồi ạ em bán nhà riêng tại vì vậy trong ngày cưới của anh là ai đi được thì mỗi bộ chỉ từ năm nay không em gửi xe Anh quốc,1
Ghét chiến tranh. Phản đối chiến tranh hạt nhân,2
Ông phi công giết người khủng nhất thế giới,1
Nhật chơi mỹ trước thì đừng trách,1
Chiến tranh thật là tàn khốc,0
Thắng? Hậu quả khủng khiếp!,0
Thôi đi! Quán cờ này mình thua,1
Thiện ác nhân quả báo ứng (trận cuối cùng),1
Giờ có ném bom hay Là không (dứt khoát)?,1
Dù thương Nhật khi hứng trọn 2 quả bom nguyên tử đấy nhưng mà những gì Nhật đã cho Việt Nam thì nó còn quá đáng hơn 2 quả bom thả xuống Nhật. Nếu k thả thì Nhật sẽ k dừng lại thảm sát người vô tội cũng như xâm lược các nước khác,1
Xem trân châu cảng thi tội người mỹ. Xem bom nguyên tử thi tôi người nhật,1
Dân k có tội tội là ở máy tk lãnh đạo,1
"Quá đáng sợ quá khủng khiếp người dân vô tội k làm j mà 
 Bom nổ phát người dân tan thành không khí luôn k diễn tả nổi 🥺🥺😭😭😭😢",1
Nát lịnh sữ truyên thuyết huyền thoại,1
Không bao giờ hết chiến tranh,1
"Chỉ khổ người dân vô tội
 Còn bọn lãnh đạo nó có bị trúng bom đâu",0
Ác quá,0
Hậu quả (thắng- thua),1
Ko có vật nào để núp hay dưới lòng đất chốn đc hả ta 🤔 🤔,1
2 quả bom kết thúc thế chiến thứ 2,1
My 2 trai trieu tien china đi,1
Hôm quá Tôi đã khóc,0
"Ác quả ác báo,không có gì để đáng thương",0
Không có quả bom này thì phát xít Nhật liệu có đầu hàng ?,1
"Tai xe chay xe duong dai ma ngu nghi nhu vay thi bao sao ko xay ra nhieu tai nan giao thong . Chinh phu len co bo luat quy dinh ro rang de dam bao suc khoe cho nhung nguoi lam nghe tai xe. Vd nhu o phuong tay , tai xe container chay 4 tieng dc nghi 2 tieng , van toc xe ko dc chay qua 90 km o duong cao toc.....",1
Lái mình ăn tất làm cả phải chịu thôi,1
Cuộc đời mà phải làm thoy,1
Kho qua,0
làm nghế này em thấy các bác giỏi thật,1
Nghề tài xế cực lắm. Cầu mong cho mn bình an,2
ko có lái phụ à anh,1
Thích như vậy,2
Chúc anh luôn có những chuyến xe bình an :(,2
Ai ở tỉnh lạng sơn điểm danh,1
Nói quê Bình Định mà ghi là bình thuận,1
Bạn Hữu Đường Xa,1
phóng sự hay,2
Ai đam mê làm tài xế điểm danh phát,1
Khổ song cầm lương cứ 35tr thì nghĩ sao,1
Nghề này lương. Nhìu ko sao khổ vậy,1
Có tuyển phụ ko chị,1
Quá thực tế,1
Em chúc bác tài an toàn,2
Chuc suc khoe anh nhe.vung vang len anh nhe,2
Khổ lắm người ơi,0
Quê e ở long an nè,1
a ơi tuyển thêm môt a nưa cùng lái đi a,1
Cùng quê anh,1
Chúc đồng nghiệp vững tay lái nhẹ chân ga đi về an toàn với vợ con,2
cần tôn trọng những tài xế ntn,2
Kính chúc các bác tài thương lộ bình An trên mọi nẻo đường,2
Ai buoc vo Nghe tai xe moi thau hieu het duoc,1
Chuc các tài xế bình an,2
Hay,2
