Comment,Label
Mún mua cái ly lúc ngồi ăn xg sushi quá à 😢,2
Yên xe mua ở đâu vậy bạn Thiện Red và bao nhiêu tiền? Cảm ơn bạn!,1
Gạch ống này cục nhiêu anh,1
"Màu tím trên xe clip tiktok đẹp hơn nhìn ngầu hơn xe bên ngoài, màu xe ngoài hơi pink",1
Quá tức,0
@Kim Lợi KLY nếu m đặt ngta có lm k,1
CON NGỒI TRÊN ĐƯỜNG BĂNG HÀNH LÝ SAN BAY CHO VÔ TÙ,0
uki nhé Bro ưi,2
Video quá tuyệt vời bạn làm thêm nhiều Video nữa nha,2
Cc,0
"Cái lá có 3 tay phải lá me đất khg cô, cảm ơn cô nhé",1
Very hayy,2
"Mình cũng vừa mua được 2 ngày ở tgdđ mà pin nó hao quá, để qua đêm ngốn 5 _ 10% pin",1
Hay quá chú Vâu ơi ❤❤❤,2
lũ người nhu nhược :),0
cũng đc mà Bro ơi chơi quấn luôn,2
Không nên biết,0
a thiện ơi a cho em hỏi cùm công tắt bên trái của a tên là gì vậy ... mong a rép,1
chắc bro rãnh lắm ha:),1
Kênh k ra video toàn phát lại nhàm chán quá,0
Bác Đen đang xây vài cái lớp học vỡ lòng ❤❤,2
BẠN CÓ BÌNH THƯỜNG KO VẬY ????,0
Ngờ U Ngu,0
Những thứ buồn hãy cho qua chúc máy bạn vui vẻ 😊😊,2
Lần đầu xem xong ko giám muốn xem,0
"Trong các anh hùng, chỉ có perceus là mỹ mãn nhất, thậm chí vợ, bố vợ cũng đc hưởng ké biến thành chòm sao",1
cười ẻ cái xã hội này,0
Tôn Gay,0
"Đen nấu bữa nay mặn quá, cơm chan nước mắt 😭😭",2
Nhìn bác là con lại thấy hình bóng của mẹ con ngày xưa. Cũng đôi vai gầy với chiếc áo sờn luôn vì các con.,1
Report ae ơii,0
Ăn ở chợ này mắc nhưng mà vui cho người du lịch…! Nhưng biết chỗ ăn ở đây thì cũng rất ngon vì rất tươi. I like ít ❤,2
A có dạy git hub k ạ?,1
"nó là cmd của máy mac, bạn dùng window thì làm như phần đầu của anh nhé",1
chill quá,2
cho đi tù,0
Chó còn bt nói chi tới ng,0
Quá đẵng cấp a ơi... Ko thể nói nên lời nào về sự xuất sắc của team mater care,2
Like ❤,2
Người phụ nữ đó và những người bốc gạch sẽ bị bệnh cột sống do tư thế làm việc luôn vặn lưng.,1
"Lần đầu tiên đi đón cô bạn gái học bên Nam Định,được giới thiệu món phở 5 nghìn,ngon thì ko phải ngon lắm,chủ yếu là thương hiệu của họ PR quá tốt,ăn thêm đồ thì 15-20k là hợp lý",1
cám ơn anh về sự chia sẻ,2
Cái vàng vàng là trứng nhum biển (うに) á! khoai đi sang mùa này là mùa sinh sản của loài này nên trứng to và béo lắm,1
đang ốm lắm Bro ạ,2
Cảm ơn bé nhé,2
Vũ trụ còn ko tìm hiểu hết đc thì cái gì chả là bí ẩn.,1
nhìn mặt con mèo là thấy ghét rồi,0
băng keo giấy,1
Thấy gớm thiệt 🙂,0
Mk nên áp dụng cho xếp hàng để đông khách kk😂,1
hayyy quáaa,2
sao pascal anh không có cái clrscr vậy anh,1
Có ô độc hành chứ a thiện k có đâu .. xem bóng kìa 2 ng lận,1
"ngắn gọn thui: "" Rất tuyệt vời """,2
"cập nhật lại thông tin đi bạn,sahara ko còn là nơi nóng nhất trên bề mặt trái đất.trái đất ko phải là hành tinh duy nhất trong vũ trụ có nước ở dạng lỏng trên bề mặt.",1
"ý thức đéo gì đâu , từ già đến trẻ luôn 😥",0
"Lâu rồi hong đi Đà Lạt bằng xe này anh em nhỉ, quay qua quay lại hết 1 năm nữa rồi, thời gian không chờ ai 🤙",1
đi lùi về vạch đích :((,0
Xe đẹp quá anh ơi,2
ngon bổ rẻ,2
Tôi ghét video này,0
"xin chào anh ,rất vui được anh đưa đi trãi nghiệm chợ hải sản tokyo,có rất nhiều món ăn hấp dẫn,chúc anh có chuyến trải nghiệm thưởng thức món ăn ngon tai tokyo",2
đúng là khốn nạn mà,0
Địa chỉ rất rõ mà bạn. Do bạn tua hoặc bạn ko xem và nghe kỹ. Mình đọc rất rõ đó ạ. Cảm ơn bạn đã xem Video,1
Toàn câu views,0
Màu hiệu j với giá bao nhiêu v bro?,1
Âm nhạc của sự tử tế!,2
nhạc cỏ lau hay quá❤❤❤❤,2
Là 1 người hướng nội tôi thấy hướng nội nó không có gì ngầu :)),1
Chill chill❤❤❤,2
hayyyy,2
Chê,0
Đúng rồi b,1
Cảm ơn Bro nhiều,2
Đẹp trai ghê,2
"lần đầu coi video của chị thì em thấy🤔
 giọng chị cute vãi",2
nhạc hay,2
Style đẹp quá,2
mờ ê meeeeeeeeeeeeeeeeeeeeeeeeeeeeeeee...,2
Tôi đã làm rồi.hoi xưa là tôi đứng cắt gạch . bây giờ làm toàn bằng máy khỏe gấp mấy lần,1
ác đến vậy là cùng,0
em bị tự kỷ 💩,1
C ko xem hết video có đụng thịt lợn đấy thôi,1
Xóa kênh youtube đi anh trai,0
Nghe nói anh đã bị bắt rồi phải không,0
Mn cho mình hỏi cái app anh dùng xem mấy mẫu ảnh là gì vậy ạ,1
ăn uống mà đứng và xếp hàng chờ thấy cực khổ quá,0
mn ơi sao mk ko thấy thư mục code trong document v mn,1
Ôi mê ly! 🤩💯,2
Tuyệt vời,2
"Cảm ơn bé nhé, tiếp tục ủng hộ ad nha",2
Cảm ơn bạn đã xem video. Chúc bạn sk và có nhiều trải nghiệm thú vị. ❤️❤️❤️,1
Anh lên lại hakodate hokkaido chơi với em,2
"làm thêm nhận diện khuôn mặt, và học sâu đi ah ơi",1
Tởm,0
"Bà nội ba ngoại nó nó kiu bà già k hà, hk biét đi học ở đâu luôn",0
Xem anh được 2 năm,1
Nghe giọng nói đúng là huyền thoại,2
cầm cái búa ra,1
trước giờ ko biết kênh này giờ được sen vàng pr nên mới biết,0
Lang thang bụi đời gò mã 😅😅😅😅😅😅😅😅😅😅😅😅,1
"Lần đầu xem anh thấy anh cười rất dth và thân thiện, sẽ đk kênh anh vì xem anh thấy rất thoải mái kaka",2
Vừa cắm sạc vừa xem,1
Anh thì thích em đi và giới thiệu ẩm thực ở Việt Nam hơn. Chứ mấy video đi nước ngoài thực sự a ko thích,0
Anh làm nhiều clip đi tour nữa đi anh❤,2
Bé tôn gay vlog,0
hay và êm tay quá🤩🤩,2
rồi 5k 1 tô thì họ có lãi hay không bạn?,1
Nhìn mắt Khoai đỏ thương quá tròi a oi 😅,2
Nó nghĩ nó sắp chết r,0
Quan trọng là chúng ta có du hành thời gian được hay không rồi mới tính đến chuyện đa vũ trụ,1
shichimi ạh,1
Em chẳng bao giờ dùng đt nhá đây là em nhắn bằng điện thoại ạ 😖,1
Quảng cáo éo j lắm thế,0
giọng đọc như vầy mới gọi là xem thế giới động vật..còn mấy kênh khác toàn lồng tiếng tấu hài xem chán ..like + sub admin nhé,2
Nói ko bt ngượng mồm lớn đầu r í thức ko bằng đứa trẻ con v:) làm như mình đúng lắm í😏,0
Biến thái quá,0
mấy trend này có khi lại mang họa vào thân và gây ra tai tiếng tai hại không đáng có🤕,0
Hình như thạch hạt dẻ.,1
"Xem kênh Em lúc mới bắt đầu tới giờ rất là ngưỡng mộ em,,1chang trai vừa đẹp trai ăn nói nhẹ nhàng thu hút,,moi lần em đi du lịch có cảm giác như được đi theo cùng 😊",2
hì hì AD chọn toàn bài hay và hot đó,2
Video qoay lúc nào mà thấy ai cũng mặc áo ấm vậy khoai?,1
Xoá kênh đê,0
"99,99% là ng xem video này là lũ nhóc con hôi sữa",0
Giang hồ mõm,0
Mn ng thử mở 1.25 xem phê cực thử đi :>,2
Xem từ đầu tưởng a đi 1 mình chứ😂,1
5:53 Nhìn Tách trứng lòng đào dể thế nhỉ 😮,2
nhớp nhúa,0
Tiến hóa ngược hết rồi=),0
hay quá,2
dkm bọn này thất đức thật,0
hay,2
Độ bất lịch sự,0
Nhỏ giờ mới biết công đoạn gạch như thế,1
Máy Nhào đất và Đùn ra ngoài. Được sản xuất với công nghệ của Ucraina.,1
Xem video của bạn mình nhớ mẹ quá.,1
Khủng khiếp thật,0
E nghe a nói chợ cũ chợ cá gì đó. Phải của ông Sói không anh,1
fact : mn vào xem thường để phốt nó,0
không thấy hay ho gì cả,0
"Em bị gout không ăn được gì nên coi clip anh Khoai giải trí vậy.❤❤
 Ăn nhiều đồ bổ nhớ bổ sung chất đào thải nha anh.",2
Mấy thằng này thừa gót chân Hai Bamh,0
mẹ em thích anh á,2
nhanh vãi mới thấy xong,1
em ngồi học bài ko có tâm trạng mà bật bài này lên là học tới tối,2
nhìn là biết đỏ chót rồi,1
Cảm ơn anh Đen Vâu. Bài hát quá ý nghĩa,2
Lần đầu thấy AD làm nhạc 1 hour(hay thật sự),2
mấy thằng củ lol việt nam nhảm nhí :)),0
ahihi ủng hộ AD tiếp nhé,2
"Sushi là món ăn đặc trưng của nhật nhiều ng cung thích, mà gu của e k ăn được sushi ă thấy đồ ăn còn sống, voi dùng tay bóp nên cảm giác k được. K biet có ai giống e k",1
Tuyệt vời,2
có khi nào t bị thần kinh hay sao,0
Vừa report hôm qua,0
lgbt có bh đẹp mặt đâu :v,0
Bắn bỏ mặt lun😂,0
"Hy vọng có series về trí tuệ nhân tạo, học máy...",1
Chuẩn,2
quá độc ác,0
Gạch người ta nung hoặc đốt chớ không phải nấu ông ơi,1
hm hay 😊😊😊😊😊😊😊,2
M khóa nick càng tốt,0
bố mấy thằng bệnh,0
 bó tay,0
ơ trong tim fan đó hihi,2
nhạc hay quá🥰,2
Anh học ielts ấy ạ ?,1
Bạn làm thêm video mới cho mọi người xem nhé.,1
bạn khốn nạn,0
Lâu ra thế bro,1
Anh dùng bàn phím loại swich nào ạ ?,1
Nung gạch anh ơi chứ k phải nấu đâu,1
khi nào toàn bộ tự động hoá bằng máy móc hết thì mới năng suất,1
mạng di đông không mạnh sẽ tốn pin nhanh hơn,1
đâu phải người,0
âu kê Bro ơi hihi,2
ae thợ vn ko thua nước ngoài Quá Đỉnh,2
Tiêu đề nó sai sai,0
nó mà là đặc vụ thật thì lại ngớ người 😂,1
Mê qâ a Khoai ơi,2
"Bên hàn, trung hay đài cũng thế. Người ta gọi là văn hoá xếp hàng ý. Ko ohair đi ăn mà khi mua sắm, chờ tàu, chờ bus đều phải xếp hàng thưa tự trc sau",1
Biểu cảm khi ăn rất dễ thương 🥰 😊❤,2
Ờ........ Sao tui cứ thấy nó ghê ghê sao á tui suy nghĩ rồi đẹp dữ chưa 😅😅,0
ok Bro ơi hehe,2
Sao mà hay nói đúng quá à,2
Thằng này dơ bẩn vl...chắc cạn đáy của bọn bê đê,0
Điên,0
Nhà em ko co wifi,1
"công nhận chủ xe thích cho thợ khám phá, bung ra ghê",1
Bẩn khủng khiếp,0
"thế mày lại ghép nhạc vào làm gì cho con bé bị tán mấy chục cái , mày ác lắm",0
@Bá Quát Hyundai Việt Nhân mình 33 tuổi mà cơ thể cũng nhiều triệu chứng bệnh lắm còn gout thì chắc là k và hy vọng cũng k bị.,1
"Mấy cái kia là tóm tắt những đoạn hay nên cần có sự vui vẻ, sinh động còn kênh này là thể loại quay lại Tất cả hđ Sống nên cần giong đọc chuẩn như vậy",2
@ETS2 có sẵn trong mọi máy tính em nhé,1
hihi ok Bro ơi,2
Ae hội nhà báo đi tour zui ghê ta!,2
Các clip của H rất hay và bổ ích cho mọi người ...Mình mới chơi lại bóng bàn dc 2 năm nay ..tuy nhiên đánh phủi lên trình độ có hạn,2
Xuất sắc,2
Cuốn thế nhở,2
Khoai xin that an voi di thoi,2
một lũ ngu,0
đúng rồi đây là lần đầu thấy AD làm 1 giờ luôn,2
"Tâm thần làm video, wow",0
anh nhập code xong sublime text tự lưu hay anh dùng phím tắt vậy,1
bọn chưa tiến hoá hết này ... cặn bã,0
kinh tởm,0
Ai ngồi ở phía sau zậy 😅 Ra là có lý do nên mới đi Đà Lạt mấy ngày😂😂 chớ đa số toàn chạy quay đầu 😆,1
Facebook ko có gỡ cài đặt thì sao a,1
quá đã,2
ơ tôi tưởng đây là tổng hợp của các video thần thoại hu lạp trước :v,1
Phố 19/5 đó. Bạn xem đừng tua để ý là thấy mà.,1
Là ăn chung,1
Cô gái độc thoại này có thể đã đọc thoại các bộ phim rồi phải không cô gái,2
Số điện thoại trên màn hình a,1
Hình ảnh mẹ mình trong này lúc nào cũng tần tảo vì con,1
Hiệp đen trẻ trâu Vl,0
"Chán lùa gà viewer, anh nong quyết định lùa gà bạn mình. :))))",1
nhiệt tình + ngu dốt = phá hoại . toàn óc đi xem bđ,0
Ui. Cho Khoai xin lỗi mà. Do Khoai đi quay nên di chuyển liên tục. Ko có ngồi yên edit được. Cố gắng cố gắng 😊,2
"Mỗi lúc có thời gian rảnh sẽ vào góp 1 view cùng anh chị em... Chúc anh chị em sức khỏe, nụ cười luôn nở trên môi...!!",2
Xem đúng 1 video xong ko giám xem nữa ám ảnh thực sự,0
"Khổ ghê cơ, đã ở sa mạc thiếu nước còn phải vật lộn với miếng ăn.",0
đi ngủ sớm dễ mà bạn mỗi ngày ngủ sớm hơn 5-10 p là ok ☺👌,1
hay và chill,2
Trước đang bức xúc,0
Ns chứ tiktok thấy rác là nhìu,0
Cảm ơn bạn nhiều nhiều,2
<3 khoai lắm,2
Xàm,0
Làm công việc này ở đâu vậy bạn chỉ cho tôi với,1
Cảm ơn Hang Pham nhiều nhiều,2
Ngon tuyệt cám ơn ad ạ,2
Về bến tre ăn đám gio niem tây ban oi,1
Lò gạch thanh trà ở đâu vậy anh,1
Trend khá bảnh ko an toàn (MỌI NGƯỜI ĐỪNG LÀM THEO KHÁ BẢNH),0
Cảm ơn 2 câu đã hướng dẫn,2
"Món ăn Nhật chắc ít calo lắm, ăn an toàn.",2
thế người hướng tùm lum thì sao,1
"Chắc chắn là câu view chứ tâm thần gì, tâm thần làm sao biết làm YouTube.",0
câu view,0
Nờ ô nô xứng đáng bị cồng đồng ghét,0
Toàn clip cũ,0
"Bạn dạy kỹ và dễ hiểu, cho mình học cách chuyển tay cầm vợt từ giao bóng sang đỡ bóng",2
Cũng tuỳ từng bài thôi. Đầy kênh chất lượng hơn,1
Như này là mình thấy tuyệt vời lắm rồi.<br>Không nên khắc khe làm gì cho ốm,2
Lm như hay lắm tao khinh ,0
Quá rẻ và ngon,2
"toàn hình nộm không, khổ ghê",0
Allo,1
Ko có đạo đức,0
"Mac chỉ khác đoạn cài đặt và sử dụng terminal thôi em nhé, còn lại mọi thứ giống hệt, trong khoá học anh có video hướng dẫn riêng cho Mac. Em không cần phải đổi sang window",1
hay wa,2
tấu hề lên a,1
"Chất lượng, kỹ thuật,uy tín đi đôi với giá trị",1
Vậy chế độ tiết kiệm pin thì có làm giảm tuổi thọ pin k ạ,1
hay ghê,2
muốn ói,0
cuộc sống của mình đừng hỏi ý kiến người khác,1
Xemm video của bằng 4G vẫn tiết kiệm pin,1
Có ai rơi nước mắt k 😢😢,2
Vợ con mô em Hùng,1
Quá đẹp và tay nghệ của mấy thợ của XH quá là xuất sắc...!!! Chúc tất cả có 1 cuối tuần an lành và hp.,2
thật ý nghĩa,2
Bọ hung said: cứt mà còn chê thì tao cũng chịu 😂,0
Oh cho mình hỏi Khoai đi khi nào mà mọi người ăn mặc có vẻ thời tiết khá lạnh vậy ạ,1
Ko đơn giản chỉ là một bài nhạc ❤,2
"Bên nhật đang mùa hè mà lạnh, vcl",0
Đối với tôi thực ăn được chế biến trực tiếp bằng tay trần không hấp dẫn chút nào! Nhưng qua cách review của Khoai thì khá thú vị.,0
bố khỉ chó chứ kphai người -.-,0
Đa vũ trụ có thật nha nó đã nằm sâu trong tưởng tượng của kui,1
Buồn là em đang dùng 4g để xem clip này 😀,1
Nhin anh giống iron man ghê,1
Tuyệt vời những món ăn ngon .chúc anh dồi dào sức khoẻ ❤❤,2
O nhat bây giờ vào mùa hè rồi mà sao thời tiết vẫn thấy lạnh,1
Có luôn cả quảng cáo xem phát tức,0
Ở mình họ bán 1 tô 40k .mà có mấy miếng thịt bò mỏng dính gắp lên là bỏ vào miệng ngay. Nếu kg có gió là nó sẽ bay luôn miếng thịt bò.,1
Hay quá coach Hoàng. Nhờ anh chia sẻ qui tắc hãm xoáy và giảm xoáy nhé.,2
Mik ume nhạc này rồi❤😊,2
Chioo ơi nếu mà chưa tìm được con mèo nào như vậy thì nuôi tớ nè,1
Làm người tử tế thì không muốn làm cứ thích làm trò mèo 😏😏😏,0
Hay quá anh ơi,2
Nguyên 1 bầy kh ỉ.chán cái xã hội này.,0
Xuất sắc quá anh. Tất cả đều hoàn hảo,2
đẳng cấp,2
Mất day,0
"Video có đầu tư công phu, đáng trân trọng",2
soi mà không đủ tiền mua thì soi làm gì,0
Cho e order 1 nồi lẩu ẩm nhạc tẩm đầy ý ngĩa,2
wow,2
cuốn vl,2
Mất nết,0
Mới thấy bạn ơi,1
Bớt lại lại đi,0
Quá tuyệt vời,2
Ngon quá đi,2
Chị ơi chị sử dụng những phần mềm nào để làm video v ạ?,1
má nó điên đến mức này rồi à,0
Xin tên và giá cây trợ sáng pro,1
Xem phân là mặt trời😅,0
Làm 1 chuỗi video dạy Python đi azai ^^,1
Chuẩn luôn b 👍,2
Đúng là chỉ có người việt nam mới làm được điều kỳ diệu như cô.,1
"Thank bạn đã chia sẻ, rất dễ hỉu.",2
Lò này vẫn thủ công quá. Ở mình lò gạch toàn robot làm. Dây chuyền ra thành gạch chín luôn ko phải phơi xấy,1
Trừ Perseus và Cadmus ông nào cũng kết thảm,1
"Sen vàng tivi cũng là kênh nhảm nhí,sao nó vẫn tồn tại vậy pé😏😏",0
Hé lô,1
Thank Bro nhé hihi,2
làm content bổ ích cho người xem thì đương nhiên kênh sẽ ngày càng nhiều sub rồi. Chúc mừng kênh của HCBB nhé!,2
gạnh này bán giá bao nhiêu,1
Cho xin ảnh con mèo,1
"Tầm bậy, làm gì có HB ở đây???",0
Mới mở hàng gặp cô hồn sống mua 5k :),0
hay quá đi,2
"Clip có yếu tố hề hước nha. Mà anh ơi, anh có thể làm về “cách đi ngủ sớm hong ạ” huhu",1
Người nhật trang trí món ăn nhìn tỉ mỉ và đẹp mắt,2
Sếp Linh sau khi lồng tiếng cho vid này 💀,1
"Nhìn bản mặt đã thấy kg có văn minh,lại càng căm gét bọn tung hô,tưng bốc",0
Trào lưu tiến hóa ngược :vv,0
bệnh!,0
Bật làm gì. Ai mà chú ý nổi. Người ta chú ý thù ko ai bị nạn đâu.,1
2:33 game gì vậy ạ ??,1
Một bài hát rất ý nghĩa,2
Trước mình có chế tạo máy gạch này nè,1
Này mà ở Việt Nam là người lam sushi bị chửi vì làm bằng tay không rồi….,0
Anh cám ơn emm,2
sao xem cái này mà tôi lại nhớ đến người âm nào đó nhỉ,1
"Bớt đặt tên kiểu trung khựa đi kênh, Việt Nam nên giữ văn hóa của mình, Mình có tiếng nói ngôn ngũ tiếng nói phong tục và các hành văn riêng không giống người tàu, các đặt cái tiêu đề như dân tàu vậy, mất hay",0
Em thiện này a nghe giọng nói có phải trước đây em có ghé thăm cháu lập gắn đèn ở nha trang phải ko em trai,1
Đến đây để quay đc những cảnh như này cũng là một thách thức,1
bà dthh quá bà ơi😮,2
❤❤❤❤❤❤❤ chúc khoai và mọi người bay về việt nam thượng lộ bình an 🎉🎉🎉,2
Âm thanh nhỏ xíu .. Chán thiệt,0
Ở Đà Lạt mưa quá anh 😢😢😢,1
Ăn nói kiểu j v ?,0
Đây là hội thảo đa cấp mà 😢😢😢,1
Chương trình ko phân biệt nổi giữa sa mạc và hoang mạc,0
Rất tuyệt vời,2
"Gần được 1tr shub rồi, chúc anh thành công",2
Chống lại con cháu của thần sẽ phải bị trừng phạt 😂😂 giống như bây giờ thôi,1
Lẩu gà bình thuận?,1
Buồn mà nghe bài này chắc hết buồn luôn quá chuyển qua trầm cảm luôn kkk😅😅,1
Chủ xe chắc chắn là đại gia kín tiếng.,1
"ngu và ngang ngược quen rồi , chừa tật nhé",0
Rap của Đen cực kì y nghĩa và phải vòng nhận nghĩ ra được những cụm từ vừa vần vừa y nghĩa đó là một tài năng ❤,2
thả tym,2
xem nội dung thôi quan trọng gì cái hastag ạ :))),1
Một bài hát thật ý nghĩa,2
hay vai truong,2
4:43 anh zai lam gi vay,1
Chị ăn thử đi,1
"chỗ con mèo giải thích theo vật lý lượng tử chưa rõ lắm, đáng nhẽ phải nói thêm thuyết đó nữa",0
Anh nói ăn cơm nắm mà em đợi anh ăn 😂,1
Nghe xong ny bảo ct lun.,0
Người việt đang đầu độc lẫn nhau,0
Khùng,0
Dị dạng,0
Ôi hìnk như ko phải loài người :3,0
Mọi người và chủ video cho mình hỏi có bút sáp dầu nào mà loại to big size ko ạ nếu có thì cho mình xin link tks mọi ng vs chủ video,1
gái nam định xinh phết,2
ok bro =),2
quá xuất sắc,2
nhac rat hay,2
Con mẹ m,0
hay quá 🌷,2
chs gaem khỏi bàn,2
@Dũng Lại Lập Trình a làm quá rõ ràng thì sẽ ko đánh thức tư duy của các bạn trẻ đc hihi❤,1
Gần chục năm rồi,1
ăn lâu thành nghiện đó em,2
Bé Tôn bị dính chưởng rồi!,0
Chữ trên con heo sau khi sơn bị ngược so với ban đầu 😊,1
Bức 3 quá đỉnh luôn ạ,2
Xúc phạm ít thôi,0
Mua máy cũ có thể thay pin ở apple store ko anh em??,1
giống mình =)))))),1
khiếp quá có đẹp đẽ gì đâu chứ ?,0
Tuyệt vời a và team nhiệt huyết quá ❤❤❤,2
lùa gà,0
bạn ăn cơm chưa ?,1
ahihi cảm ơn Bro nhá nhá,2
Thấy những chị phụ nữ lớn tuổi chắc tầm 30-50t làm những việc này thấy vất vả quá,1
"Một bài hát mang đậm tính nhân văn, từng câu, từng chữ đều thể hiện ý nghĩa rất đặc biệt,, nhạc thì nhẹ nhàng mà nghe nghiện luôn, cảm ơn chú Đen và ekip vì đã tạo ra một bài hát tuyệt vời như thế này",2
Làm series python đi anh,1
"Nhà nhà đa vũ trụ, người người đa vũ trụ",1
Mai toan sui dai khong,0
Nhảm thật sự,0
Quá chán,0
Gạch này gạch xây nhà đúng không,1
Đợi vid của anh Khoai bằng cả thanh xuân 😂,1
"Tư duy kdoanh của người Nhật thật là chuyên nghiệp, ở VN có quán xếp hàng vầy hôm sau sẽ có vài chục quán mở theo, giúp khách khỏi xếp, và vài tuần sau mấy chục quán cùng đóng cửa 😅 (tư duy mùa vụ)",1
Tinh trang pin 100% sử dụng đc chế độ nguồn điện thấp k ad,1
hi vọng bản thân tôi ở các vũ trụ khác đang hạnh phúc,1
YouTube làm ăn như sít,0
Xe anh sắp xong rồi,1
Ăn mừng Nút đồng thôi Thầy Hoàng ơi! kkk. Hơn 10 video nút Đồng cố hơn 100 video là Nút bạc rồi tính tiếp nhé.,2
Tốp 2 rồi ah ĐEN ƠI ❤❤❤❤,2
Bên anh còn nhận học việc không ạ,1
Đúng đúng tôi cũng thấy bóng là chở 2 😉,1
game gì đây mng,1
Người hướng ngoại khác hn ở chỗ họ mặt dài hơn thui🎉,1
Hãm thế,0
Mới ct nghe buồn thêm 😢,0
Lâu kh xem a 🥺,2
Bài hát mộc mạt và ý nghĩa.,2
nó tức,0
Rất hay và rõ ràng,2
vớ vẩn :)))),0
Nhớ Ấn Độ quá anh😂,2
@Hoang Long NGUYEN mấy cái này đơn giản mà.,1
Thay yên chủ yếu ghệ kêu ê đít đúng hong anh haha,1
"Bán hàng dỏm bị phát hiện rồi đổi tên kênh luôn hả, nói thật từ nào giờ chả có xem kênh siêu to khổng lồ gì đó của mẹ kon bà này, nhìn bà mẹ này dơ quá, nấu nướng gì mà mất vệ sinh,bẩn bẩn sao dám ăn, nhìn gớm quá",0
Thiện làm 1 bữa Off trên Đà Lạt chơi đi. Mình Biển 71 nha,1
Có khi nào chúng ta là cái thí nghiệm ngoài hành tinh không. Nếu không sao họ không xử chúng ta đi. Để bớt hiểm họa trong tương lai.,1
Cái chảo của cô chống dính đỉnh thật sự 😅,2
Che để làm gì :v,0
Có cháu nào mà độc ác mà đi giết ông nội ko vậy=)),1
chuẩn bài luôn Bro nhỉ,2
Rất hay không cầu kì. Nhiều kênh nấu chỉ có một nồi cháu nhỏ mà phải mất mấy tiếng chuẩn bị,2
Thằng này dây thần kinh thép r,0
co duyen se duoc ngam hoa anh dao cung nhau,2
a đi 1 mình v không buồn hả,1
"đm, cho nước vào nồi mà chẳng giống trong clip.Vãi cặc",0
lúc nhỏ tôi cũng có suy nghĩ giống vậy,1
Nghe hoài ko chán nha Broo🔥,2
"em thi hsg bên pascal, h muốn lên level nên mò dô đây, anh nghĩ ở tuổi em đủ khả năng lập đc 1 con game nhỏ nhỏ kh ạ",1
ko nên xúc phạm người nghèo,0
Bực,0
Có đúng ko hả mọi người.,1
Bo thật nhân hạu,2
Trình thợ vn mình càng ngày càng tiến bộ,2
hay,2
Đáng đời,0
chương trình không phân biệt được ở đoạn nào bạn? tôi thấy chương trình khá chính xác mà.,1
bà chị có tặng socola cho ai ko,1
Hình như là rau má ạ,1
uoc gi duoc qua Nhật 1 lan để thưởng thức món ăn cay cua nguoi Nhật,2
ahihi Bro tiếp tục ủng hộ AD nhá,2
Anh đi cùng với ai vậy,1
ok Nhật ơi,2
Giết cả thế hệ tương lai,0
ad lừa à. làm gì thấy thịt 1 con lợn đâu,0
Bro tinh tế quá,2
các chàng trai của tôi về đến nhà chưa ??,1
gì vậy em],1
Em nhìn thấy là biết ngon rồi,2
"Phở này địa chỉ ở chỗ nào vậy, các bạn ?",1
Chúc các Bro của tôi nghe nhạc vui vẻ thật Chill nhé,2
Rác,0
Thuyết minh khá dễ nghe và rõ ràng,2
Mắc ĩa,0
Hay quá anh ạ ❤❤,2
Chó mèo vùng quê như vậy là bình thường,1
Qua đò là chợ vàm cống òi,1
"Ben Nhat hang quan, cho qua nho nen it nhan vien phuc vu va ket cuc khach hang phai xep hang daidai😢😢😢",0
Không có con nào thú vị bằng a lửng :)),1
đi nhiều nơi khác ngoài đà lạt đi,1
Vậy chứ ai nói làm công nhân sướng nhỉ?,1
"Ko báo cáo j hớt
 Để thế coi",0
"Video hơi dài, tôi chỉ thích mấy video ngắn một xíu đủ để cảm nhận một bữa cơm quê, hay một phong cảnh làng quê, xem trong 2 tiếng thực sự phải tua rất nhiều lần",0
nấu sai cách người miền tây,0
Cũng chịu khó viết đấy,2
Sao giống mik v =)),1
Xem xong trầm cảm,0
không vui,0
Nó đáng sợ hơn chúng ta nghĩ nhỉ,0
thấy xấu hổ thay cho thớt . không hiểu gì về ô tô hay không được trải nghiệm nhiều thì nên lom dom nghe ngóng,0
"Cô ơi, cô giàu có lắm, cô có đủ mọi thứ trong vườn nhà",2
anh lâu ra video thiệt,2
Đúng là vậy nhưng góc quay quá giống nhau thì nó khác.,1
số ở cuối tiêu đề có đấy ạ,1
Phân tích hay quá ad,2
Tại sao lại để xả hội như vậy,0
Nhà hàng Nhật nào cũng nhỏ hẹp đợi chờ không thích tí nào cám ơn em Khoai đã thực hiện video nầy,2
Hành vi mất giạy,0
"luôn hâm mộ chú, chiếc video ý nghĩa quá chú Đen à",2
không biết ô ý có nhận con nuôi không nhỉ ?,1
nghiện roài ahihi,2
hay,2
Thật ra nó bị ép và cần giúp đỡ :V đùa thôi,0
"E hiện tại đang là dhs tại nhật. Sắp tới e chuẩn bị lên senmon( chuyên ngành) cũng dự định học ngành này, e chưa biết gì về lập trình thì có theo đc k ạ .",1
Hay vl,2
Coi zog nó chầm kảm luon,0
Một người quá tử tế thế mà ko ai cày view,2
Đúng tôi thấy ớn,0
"pải nói là thịt lợn ở quê nhà chăn nên khi luộc rất ít bọt nổi lên , còn thịt ở thành phố luộc có tí bọt trên nổi lên khiếp luôn thề",1
Làm về thần Eros đi ad,1
